employee_id,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor
1021,Glasses,Search Engine,41,42,39,3,68062.23051,23085.25928,1,0,1,0.504817258
1022,Pear,Sales,13,30,22,5,67948.36862,24792.91,1,0.061960157,0,1
1023,Glasses,Design,29,49,48,1,110070.4025,18866.93186,3,0.384609584,0,0.812218213
1024,Glasses,AI,1,30,22,9,106039.9093,13218.84667,3,0.605989581,0.187244999,0.206802605
1025,Cheerper,Search Engine,58,37,30,7,58413.97695,24697.60264,1,0,1,0
1026,Glasses,Sales,41,49,45,4,123704.591,14697.61262,2,0.901634263,0.017616061,0.080512689
1027,Pear,Design,8,32,28,4,97785.11126,19228.71119,1,0.286119586,0,0.81931642
1028,Pear,Search Engine,25,32,33,1,66703.01743,20137.91536,3,0,0,1
1029,Glasses,AI,1,35,27,9,115220.501,22011.72202,2,0.681277136,0,0.41254473
1030,Pear,Sales,15,30,22,8,148683.7747,23390.25431,1,1,0,0
1031,,AI,56,36,31,5,74450.87516,13704.88162,4,0.454994481,0.25207567,0.293133003
1032,Pear,Sales,1,30,22,7,115530.7939,22823.24144,2,0.99022748,0,0.494380201
1033,Cheerper,Support,56,46,42,4,52822.12611,15515.84718,3,0,0.757273905,0.541113922
1034,Cheerper,Support,15,41,37,4,81386.33953,24792.91,1,0,0.931692726,0.514094324
1035,Glasses,AI,25,30,28,2,95153.54091,21158.27561,3,0.280924479,0.062077491,0.657062231
1036,,Sales,53,37,33,5,83249.27708,15257.93521,3,0.837271682,0,0.452221058
1037,Glasses,Search Engine,40,37,39,1,78865.52997,24792.91,2,0,0.195697559,0.978779097
1038,Pear,Sales,4,38,31,7,122761.8669,14518.42483,3,0.856544862,0,0.233335476
1039,Cheerper,Support,80,46,44,2,40000,16631.99864,4,0,1,0.282919581
1040,Cheerper,Support,80,49,48,5,40000,24546.41897,1,0,1,0.077206259
1041,Glasses,AI,16,37,33,4,105558.5606,15174.51299,3,0.564862682,0,0.571010838
1042,Earth,BigData,30,44,38,6,94014.50562,10965.8836,4,0.39204459,0.387763292,0.220046454
1043,Earth,BigData,80,38,37,1,55125.03464,10311.52418,5,0.537286369,0.173789333,0.28904083
1044,Earth,Support,29,40,40,1,70855.62071,21012.91684,2,0,0.768590035,0.668370339
1045,Earth,AI,1,30,24,5,132452.2451,24792.91,1,0.641144139,0.457921546,0
1046,Earth,Search Engine,72,39,37,2,50902.35089,19490.68937,3,0.034038044,0.326631849,0.639035381
1047,Earth,Design,29,43,39,4,61886.86059,24792.91,1,0,0.301081526,0.969474259
1048,Earth,Search Engine,7,30,22,7,70626.00243,19088.27112,3,0.225408116,0.706924684,0.067573786
1049,Earth,Search Engine,6,38,35,2,81662.61007,22387.73365,1,0,0.272124184,1
1050,Earth,AI,41,38,37,1,92725.02208,19808.19287,4,0.495893982,0.109002297,0.39490917
1051,Earth,Support,59,36,33,3,40000,24792.91,2,0,0.728992459,0.889789486
1052,Earth,BigData,16,49,43,7,73798.66965,21658.12452,1,0,0.589642393,0.751588135
1053,Earth,Search Engine,33,39,39,1,101453.6835,23935.22052,3,0.427152175,0.245051431,0.327761631
1054,Earth,AI,28,42,41,2,104738.196,18897.4786,2,0.62215504,0,0.547558373
1055,Earth,AI,6,44,39,5,104535.6239,23921.3055,1,0.423580691,0,0.68589829
1056,Earth,Search Engine,45,31,26,5,90153.97021,15250.08808,4,0.919698659,0.550800333,0
1057,Earth,Design,55,39,37,2,89486.55163,16987.96067,3,0.521639136,0.206555603,0.272193907
1058,Earth,Search Engine,14,30,22,9,92846.63092,12043.82953,4,0.705059986,0.565998813,0
1059,Earth,Support,76,37,35,2,41858.47444,22912.16821,4,0,0.829508654,0.17269747
1060,Earth,AI,1,33,28,6,108082.6182,24792.91,1,0.07844532,0.333743016,0.588144266
1061,Earth,BigData,42,33,24,9,40000,12954.6055,3,0,0.927280228,0.329763334
1062,Earth,AI,36,30,22,6,65725.76938,19276.64029,3,0.22058765,0.511540037,0.268232236
1063,Earth,AI,42,37,36,1,84677.79338,14719.47414,4,0.246820241,0.134021169,0.619175424
1064,Earth,BigData,49,33,27,6,59043.37529,16463.46213,4,0.334789344,0.51804654,0.147235389
1065,Earth,Search Engine,73,39,39,1,71582.73131,15416.27709,4,0.331854949,0.228129469,0.440109311
1066,Earth,BigData,30,30,22,7,86371.64977,20338.334,3,0.414907305,1,0
1067,Earth,BigData,80,38,37,2,40000,24792.91,1,0,0.765719217,1
1068,Earth,Search Engine,32,30,22,9,40000,24792.91,2,0,0.308941043,0.894112499
1069,Earth,AI,41,32,32,1,58771.87698,21369.01166,3,0,0,1
1070,Earth,BigData,24,30,22,9,40000,17240.12727,4,0.050055487,0.809325814,0.140076591
1071,Earth,Design,36,49,43,6,80672.71124,20048.99924,1,0.24605038,0.213871175,0.540137578
1072,Earth,Search Engine,2,40,35,5,104385.442,17366.85998,3,0.428645647,0.19072228,0.380669768
1073,Earth,BigData,61,40,36,5,43327.588,24792.91,1,0,0.570121291,0.77019734
1074,Earth,Search Engine,45,41,31,9,58913.92518,18403.09676,3,0.232647484,0.776651548,0
1075,Earth,BigData,30,39,34,5,82170.57578,17871.4059,2,0.071487577,0.839217935,0.089749806
1076,Earth,Search Engine,52,39,35,5,60885.2032,24792.91,1,0.034095374,0.587187169,0.378300532
1077,Earth,Design,57,43,42,2,106132.1086,9000,5,1,0,0.277533061
1078,Earth,Search Engine,56,30,24,6,40000,24792.91,2,0,0.157149616,1
1079,Earth,Search Engine,30,42,38,5,62335.32578,20612.25441,1,0,0.636763773,0.613366736
1080,Earth,AI,38,42,41,1,135361.5034,18336.82311,4,0.998898431,0.666414364,0
1081,Earth,Search Engine,34,49,45,4,91410.86489,23561.04897,1,0.080192962,0.439845993,0.480039682
1082,Earth,Sales,45,43,41,3,124712.4444,24595.39775,1,1,0,0.24191627
1083,Cheerper,Support,31,31,25,6,40000,12152.1211,5,0,0.860573317,0.581402608
1084,Cheerper,BigData,1,35,26,8,111794.5204,23311.68164,1,0.111972089,0.763507926,0.124672115
1085,Cheerper,Support,39,45,42,3,61398.75109,12256.23436,4,0,0.886160005,0.348165617
1086,Pear,Design,35,39,38,1,101599.0441,10737.97614,4,0.550214817,0,0.712891376
1087,Pear,Sales,16,33,27,6,94765.33562,24792.91,1,0.348105434,0.017733943,0.634543809
1088,Glasses,Search Engine,17,38,29,9,71739.55167,18690.83434,1,0.093675635,0.576523833,0.329385101
1089,Glasses,AI,1,30,27,2,149344.1443,24792.91,3,0.943072769,0,0.090455959
1090,Glasses,Search Engine,55,33,28,5,47951.32288,15691.43181,3,0.062238739,0.770353542,0.167089172
1091,Cheerper,Search Engine,1,31,24,7,125968.0779,17890.35083,3,0.636068936,0.340172599,0.024325513
1092,Glasses,BigData,53,33,29,4,42408.71447,17817.98987,3,0.019440676,0.459322988,0.521064195
1093,Glasses,Search Engine,14,30,27,2,111845.2427,17378.97353,4,0.857297952,0.067683673,0.074934893
1094,Cheerper,Search Engine,68,42,38,4,73636.24909,13238.25194,3,0.36564495,0.85417261,0
1095,Pear,AI,26,40,37,3,91041.08764,24792.91,1,0.273071438,0.412937232,0.31384416
1096,Glasses,Design,16,37,26,9,86502.86706,16534.64053,1,0.266678208,0.568927085,0.164531393
1097,Cheerper,BigData,1,37,32,5,99329.35025,10950.16333,5,0.436615326,0.441563612,0.121853619
1098,Glasses,Search Engine,37,42,37,5,48331.08799,24792.91,1,0,0.69875616,0.71606104
1099,Glasses,AI,5,49,44,6,112468.4884,24792.91,1,0.216992305,0.595345143,0.187436621
1100,Cheerper,BigData,32,49,48,6,93415.04414,9035.552542,2,0.027898746,0.778093566,0.194326493
1101,Cheerper,Search Engine,7,38,31,7,110723.1399,11455.40757,3,0.56015491,0.507498367,0
1102,Glasses,Search Engine,8,47,45,2,75358.46099,24792.91,1,0,0.266384508,1
1103,Pear,Design,45,38,35,3,68953.11258,18826.3208,1,0.093857029,0,1
1104,Glasses,Search Engine,46,43,38,4,53617.09523,19356.32716,1,0,0.533694198,0.732711992
1105,Glasses,Search Engine,80,36,36,1,40000,19840.57862,3,0,0.395123369,0.946016965
1106,Pear,Design,27,38,35,3,88445.60522,22785.42763,1,0.072119629,0,1
1107,Pear,Sales,1,30,23,6,145433.2941,19269.77173,1,1,0,0.169179893
1108,Pear,AI,37,39,35,4,67594.95539,16332.01848,2,0.018173621,0.115249385,0.866412418
1109,Cheerper,Support,54,40,33,6,40000,19997.07643,2,0,0.692360294,0.433978721
1110,Glasses,BigData,22,35,30,5,45018.10799,19731.96743,2,0,0.505206771,0.88333968
1111,Pear,Sales,33,45,39,6,102298.2738,22399.82093,2,0.599674043,0,0.476777704
1112,Cheerper,BigData,46,38,32,6,64679.85434,19447.97784,2,0.112525329,0.836703145,0.050700973
1113,Glasses,AI,1,32,26,6,103206.2704,20891.12021,2,0.323707863,0.414875715,0.261022028
1114,Cheerper,AI,1,36,23,9,102718.7437,14324.14104,2,0.682222543,0.417358187,0
1115,Glasses,BigData,10,33,29,4,67810.6731,19725.20098,2,0,0.569733465,0.761548459
1116,Glasses,Search Engine,15,30,22,9,57173.40674,15630.19783,3,0.185221583,0.936211156,0
1117,Pear,Search Engine,9,30,22,4,92260.52169,18933.02244,5,0.613564316,0.150879076,0.235588189
1118,Glasses,AI,33,35,35,1,83209.77197,24792.91,2,0,0,1
1119,Glasses,Search Engine,1,34,28,7,113297.7274,18527.8588,3,0.598927262,0.480709769,0
1120,Cheerper,BigData,38,41,43,1,74798.3919,14936.32742,3,0,0.505612749,0.680386547
1121,Pear,Design,79,40,36,4,63059.31469,20583.64662,3,0.527835296,0,0.556716556
1122,Cheerper,Support,10,32,25,6,97758.13534,9000,5,0.702637765,0.864029461,0
1123,Glasses,Search Engine,8,30,22,7,79314.82089,15478.62362,3,0.523154851,0.10422228,0.372830877
1124,Pear,Sales,1,34,31,3,116589.8732,16165.4171,3,0.46550854,0,1
1125,Cheerper,AI,1,43,36,7,150951.4593,24107.03601,1,0.829018419,0.478507018,0
1126,Cheerper,Support,58,37,34,3,44964.6339,20216.24562,2,0,0.918589711,0.599624984
1127,Glasses,Search Engine,1,30,22,9,57623.77541,24792.91,1,0.299519957,0.841084889,0
1128,Glasses,AI,43,37,32,5,89715.35688,21768.83149,3,0.616718188,0.366611617,0.016867347
1129,Cheerper,Search Engine,1,30,22,9,140954.1128,22666.23322,2,0.962200509,0.497603629,0
1130,Glasses,Search Engine,57,40,36,4,40000,24141.744,1,0,0.396221272,1
1131,Cheerper,BigData,30,44,41,3,71918.5558,16321.70995,2,0,0.531683043,0.732636591
1132,Glasses,Search Engine,10,30,25,5,73826.21352,17219.35474,4,0.064694555,0.129811108,0.805291397
1133,Glasses,AI,28,49,48,1,121358.9672,21535.17068,2,0.268022108,0.23021094,0.502118944
1134,Glasses,AI,47,49,46,5,77077.67032,15972.8741,4,0.339773105,0.069929069,0.590500661
1135,Glasses,AI,31,41,35,5,90937.73058,21945.02293,1,0.367685994,0.107014686,0.525493765
1136,Glasses,AI,29,37,30,7,82689.18822,18239.49345,2,0.513647068,0.19842903,0.28769824
1137,Glasses,Search Engine,11,34,27,7,93903.57665,19193.17616,3,0.495508719,0.6445496,0
1138,Glasses,AI,29,41,35,6,113472.2948,19117.25463,3,1,0.289944801,0
1139,Glasses,BigData,80,30,23,6,40000,15298.24711,4,0.140058556,0.827330911,0.032066428
1140,Glasses,Design,1,43,39,4,151441.2357,19517.94572,2,0.939364758,0,0.083866544
1141,Pear,Design,65,49,48,1,83071.37919,9000,4,0.390864078,0,0.763606675
1142,Glasses,Search Engine,69,49,48,5,56063.62628,18751.40888,1,0,0.746543182,0.638580606
1143,Pear,Design,19,38,37,1,85240.01491,22320.40937,1,0.048584629,0,1
1144,Cheerper,Support,24,30,22,9,64657.52929,13032.89012,4,0.612949983,1,0
1145,Glasses,AI,40,31,28,3,87796.06007,13575.90868,5,0.844622844,0,0.190027779
1146,Glasses,BigData,12,32,25,7,76783.00799,16941.2903,3,0.343576235,0.471971106,0.184854533
1147,Glasses,BigData,5,30,22,4,58714.13636,24792.91,1,0,0.604424111,0.730465654
1148,Glasses,AI,1,36,27,9,90392.27699,21074.3946,1,0.324608579,0.266347425,0.409521174
1149,Cheerper,Search Engine,37,46,40,6,85731.01206,17089.87087,3,0.547980214,0.373834666,0.07804323
1150,Glasses,Search Engine,28,42,37,5,86808.09956,23188.5663,1,0.073728123,0.457795759,0.468970287
1151,Glasses,Search Engine,21,32,23,9,57391.79678,13659.07224,3,0.318134581,0.28930087,0.392947277
1152,Pear,Sales,1,32,27,6,114155.3918,20520.97597,1,0.69424111,0,0.741502359
1153,Glasses,AI,2,35,32,3,117712.215,22797.64029,2,0.638681919,0,0.656768207
1154,Cheerper,Support,1,34,29,6,91785.3791,22990.4974,2,0,1,0
1155,Glasses,AI,14,30,22,5,91950.50677,24792.91,2,0.265962175,0.48099632,0.253281343
1156,Glasses,AI,35,37,31,6,98564.93424,13808.2327,4,0.864389212,0.382955318,0
1157,Pear,Sales,15,49,48,1,147734.0666,19025.36598,2,0.737117705,0,0.428149231
1158,Pear,Design,29,37,35,1,91601.26129,20504.796,1,0.145715271,0.253674512,0.600181316
1159,Cheerper,BigData,26,32,24,8,79379.16344,24792.91,1,0.083553551,1,0
1160,Glasses,AI,43,30,22,9,58484.81351,23222.70518,2,0.361566812,0.831915489,0
1161,Glasses,BigData,26,31,26,5,66566.82722,22648.22165,2,0.026564865,0.716172058,0.257551788
1162,Glasses,AI,29,35,24,9,59954.53299,14762.65291,2,0.397601495,0.266241441,0.336104281
1163,Cheerper,Search Engine,1,30,22,8,110170.6842,24792.91,1,0.550792462,0.465338153,0
1164,Cheerper,BigData,50,41,38,3,67236.23466,17026.77911,3,0,0.530004792,0.631347065
1165,Cheerper,Support,45,38,36,1,62848.87311,18811.13985,3,0,1,0.199153551
1166,Cheerper,BigData,74,32,26,6,40000,18890.82432,4,0,0.502543934,0.502049881
1167,Glasses,AI,26,39,35,4,121654.6576,20532.03489,3,0.931786547,0.03796489,0.029862631
1168,Pear,Sales,44,39,40,1,91021.78646,24792.91,2,0.49434013,0,1
1169,Pear,Sales,21,32,30,1,124666.637,24792.91,2,1,0,0.475400141
1170,Glasses,AI,1,30,26,4,147286.3422,9956.321557,4,1,0.007523462,0
1171,Pear,Sales,42,32,24,7,83051.00072,24792.91,1,0.514614133,0.066100035,0.419081402
1172,Pear,Sales,9,42,38,4,127225.2585,22983.27799,1,0.858577156,0,0.602892002
1173,Glasses,BigData,11,30,22,8,84370.59365,22873.11762,2,0.730741199,0.798322443,0
1174,Glasses,AI,39,34,27,7,79397.35186,13458.19233,4,0.54856871,0.355429399,0.096267941
1175,Glasses,AI,1,35,29,6,107338.9009,23716.63528,1,0,0.508541425,0.578972688
1176,Glasses,BigData,36,44,37,6,62767.47691,16580.93969,2,0.051892357,0.758560846,0.189064554
1177,Cheerper,BigData,20,31,22,9,64056.76005,24792.91,1,0,1,0.223759257
1178,Pear,AI,59,37,33,5,47605.60946,14706.48415,4,0.025910134,0.017068735,0.957470988
1179,Cheerper,Support,78,33,30,3,40000,22856.23867,3,0,1,0.564512253
1180,Glasses,BigData,1,33,30,3,104820.6021,20556.66796,4,0.321973295,0,0.858059726
1181,Glasses,AI,56,42,35,6,86042.70548,9125.041565,4,0.585462711,0.57878933,0
1182,Glasses,AI,38,34,28,5,55033.03057,19233.70483,2,0.045832657,0.324555347,0.629889416
1183,Pear,AI,20,35,36,1,68612.2193,18539.80193,3,0,0.025969416,1
1184,Pear,Sales,54,42,36,6,66371.60178,17394.53681,1,0.223884693,0.103642014,0.67252832
1185,Cheerper,BigData,25,49,47,3,92184.86095,12950.20211,4,0.324581854,0.256371012,0.418821117
1186,Glasses,Search Engine,20,38,30,8,94530.23166,14872.41127,4,0.524316125,0.818724507,0
1187,Glasses,Search Engine,21,37,31,6,78348.43162,12194.84676,3,0.077955465,0.490391547,0.431831018
1188,Glasses,AI,1,34,28,6,130560.4478,20115.68664,2,0.797619531,0.421579077,0
1189,Pear,AI,25,30,26,4,48534.73817,22793.70121,1,0,0.356899882,1
1190,Cheerper,BigData,28,49,48,1,94263.07943,20522.92445,2,0,0.394290364,0.789741333
1191,Glasses,Search Engine,21,45,41,5,96035.55014,15321.51312,2,0.131119108,0.309599198,0.559553121
1192,Glasses,AI,46,32,27,5,70698.95252,23989.22922,2,0.055541925,0.650730299,0.293748992
1193,Pear,Sales,10,31,26,5,94101.88155,24792.91,1,0.537613831,0,0.688484769
1194,Glasses,AI,14,47,44,3,132013.1182,21952.07563,3,0.705614759,0.197822305,0.09660713
1195,Pear,Sales,44,35,28,7,109897.2886,12374.57511,4,1,0,0.253471941
1196,Glasses,Search Engine,3,45,40,5,109179.4326,17392.5172,2,0.289738638,0.471349777,0.239159114
1197,Glasses,Design,46,42,41,1,73496.75688,20638.22235,2,0.121698844,0,1
1198,Pear,Design,58,38,38,1,88889.22707,12344.14666,5,0.669183462,0,0.766410865
1199,Cheerper,Support,18,36,30,6,112642.5946,12583.29627,5,0.937904315,0.743052556,0
1200,Glasses,Search Engine,22,30,22,6,68017.32941,24792.91,1,0.133635985,0.850310851,0.015878694
1201,Glasses,Search Engine,35,30,24,4,79086.84341,21847.5097,3,0.323858303,0.586100736,0.089632994
1202,Glasses,Design,1,37,27,9,149725.387,21432.27006,2,1,0.408617843,0
1203,Cheerper,Search Engine,36,33,24,9,78100.3827,20322.13212,2,0.460256256,0.736524697,0
1204,Pear,Sales,23,43,43,1,126802.8359,21774.4654,2,0.834651182,0,0.773920222
1205,Glasses,AI,16,49,48,3,141451.3908,21480.9982,1,0.743648156,0.139412247,0.117202871
1206,Glasses,Search Engine,54,33,30,3,40000,24792.91,2,0,0.174552405,1
1207,Cheerper,Support,39,49,44,6,63098.7646,9730.311436,4,0.002704373,1,0
1208,Pear,Design,28,47,45,2,93047.79002,20448.4993,1,0.070983958,0,0.946162452
1209,Cheerper,BigData,7,35,28,7,95266.49474,11437.38242,5,0.543434601,0.547823025,0
1210,Pear,Design,46,30,22,9,58127.95376,19649.8083,2,0.459384902,0.351932132,0.188196303
1211,Cheerper,BigData,18,30,22,9,97820.68845,14527.41891,3,1,1,0
1212,Glasses,AI,45,43,39,4,60129.49492,13011.80491,3,0.026708506,0.107629301,0.865352685
1213,Cheerper,BigData,65,45,40,5,54212.36856,15502.56489,4,0.08361525,0.696401813,0.219853033
1214,Cheerper,Search Engine,25,48,44,5,124496.0456,16745.43429,2,0.800872912,0.507956688,0
1215,Glasses,Design,6,39,34,4,127012.8572,18032.25181,3,0.899234151,0,0.18040625
1216,Glasses,AI,21,34,30,4,79142.57018,14262.54011,3,0.234828909,0.016217666,0.748746737
1217,Pear,Design,13,36,32,5,94426.9153,16458.85181,2,0.375950127,0,0.674889221
1218,Glasses,AI,55,37,31,7,64746.75634,16562.71917,3,0.615656557,0.434883748,0
1219,Glasses,Design,32,47,44,2,122060.5673,14107.45571,4,0.814378586,0,0.35407375
1220,Glasses,AI,12,42,38,4,126228.6378,16054.41453,3,0.67627228,0.429663572,0
1221,Glasses,AI,56,43,41,2,78846.76591,24792.91,1,0.089026354,0.294285175,0.616995347
1222,Glasses,BigData,44,33,29,4,42576.86073,15959.99424,2,0,1,0.34935488
1223,Glasses,Search Engine,66,32,30,2,48881.70424,24792.91,2,0,0.468110081,0.623961178
1224,Pear,Design,24,31,27,4,97970.27943,13519.14989,4,1,0,0.22404292
1225,Pear,Sales,19,43,43,1,121059.077,24792.91,1,0.403297508,0,0.912979913
1226,Glasses,Search Engine,49,46,48,1,83793.90905,21926.69229,3,0.02072915,0.127770627,0.851975984
1227,Glasses,Search Engine,17,30,22,9,75886.07942,20003.33857,2,0.434098706,0.914948185,0
1228,Glasses,AI,1,45,39,6,111102.3614,18105.1149,3,0.785689459,0,0.508622236
1229,Cheerper,Search Engine,62,41,34,7,51837.0171,12640.52002,2,0.182480082,0.736038554,0.081860256
1230,Pear,Design,53,38,40,1,95271.3141,16757.06291,4,0.601075218,0,0.586223326
1231,Pear,Sales,13,30,22,7,134312.9978,20659.53364,3,1,0,0
1232,Cheerper,Support,49,36,30,6,40000,11636.24498,4,0,0.456470372,0.796699264
1233,Glasses,AI,20,37,33,4,89679.3484,24792.91,1,0,0.417005045,0.639164967
1234,Cheerper,Support,60,37,30,7,44392.06596,14930.60672,3,0,1,0
1235,Glasses,AI,46,49,48,6,92647.42431,15140.22586,3,0.506564816,0.116986955,0.376556539
1236,Cheerper,BigData,50,49,47,3,67212.57309,20079.83103,2,0,0.694374466,0.370863841
1237,Glasses,Search Engine,19,43,42,1,105118.2958,11367.26915,4,0.435779246,0.038370824,0.525932186
1238,Pear,Sales,1,39,32,7,113337.607,24792.91,1,0.274376366,0.260821323,0.465215908
1239,Glasses,AI,30,49,43,8,102284.5586,20644.24472,1,0.354992007,0.485970059,0.158491455
1240,Glasses,AI,1,33,26,7,108836.9053,14861.38621,3,0.761003696,0.177102935,0.06221284
1241,Cheerper,Support,76,32,25,7,47608.19383,14719.01477,5,0.408808208,1,0
1242,Glasses,Design,35,45,41,4,114559.052,12235.5771,4,1,0,0.190389837
1243,Cheerper,BigData,40,39,31,8,57769.40449,12814.79287,3,0.210699358,0.484906761,0.304219307
1244,Glasses,Search Engine,66,44,46,1,54013.82761,15743.49543,4,0,0,1
1245,Cheerper,BigData,3,32,24,9,105468.6927,16437.58561,3,0.698409048,0.77065552,0
1246,Cheerper,Search Engine,37,49,44,5,80370.04265,16605.48419,2,0.051528498,0.86417704,0.084328233
1247,Pear,Sales,6,39,33,5,149127.801,18339.89597,2,1,0.018860495,0
1248,Pear,Sales,24,32,27,5,105543.8534,11824.96808,3,0.91152334,0,0.398684442
1249,Glasses,Search Engine,16,39,35,4,92533.39969,18633.7462,4,0.653008453,0.004123819,0.342912229
1250,Glasses,Search Engine,35,42,39,3,98381.81693,14397.683,4,0.653668985,0.481624376,0
1251,Glasses,Search Engine,80,49,48,1,84457.68605,9000,5,0.837141664,0,0.349140742
1252,Glasses,AI,39,38,33,5,40000,18388.83298,2,0,0,1
1253,Glasses,AI,10,33,28,5,103602.3957,14903.19867,4,0.71413619,0.09498068,0.191050727
1254,Glasses,Search Engine,60,31,29,2,78474.20209,9000,5,0.430818698,0.541827848,0.027624411
1255,Pear,Design,1,35,30,6,97648.66723,17154.96914,2,0.54471822,0,0.46905654
1256,Glasses,AI,41,39,37,2,79007.48086,24792.91,1,0,0.611581278,0.446559079
1257,Pear,Design,70,38,34,4,70958.02781,18541.95554,3,0.653823658,0,0.380726115
1258,Cheerper,Support,13,35,31,4,45698.213,17846.29459,3,0,1,0.407151661
1259,Glasses,BigData,40,30,22,8,40000,19445.03941,2,0,0.648933136,0.640159451
1260,Cheerper,Support,72,42,37,5,56678.64392,15167.0059,3,0.205435005,1,0
1261,Glasses,Design,76,38,35,3,59981.69505,9000,5,0.610840481,0,0.59124695
1262,Cheerper,BigData,12,30,23,5,81184.34189,13268.66211,5,0.30187992,0.438540239,0.259727197
1263,Glasses,AI,27,34,29,5,64417.05989,18825.51758,2,0.199576976,0.185887101,0.614833488
1264,Glasses,AI,34,47,42,5,128956.8532,13393.75481,4,1,0.344979204,0
1265,Glasses,AI,1,30,23,6,121228.104,24792.91,1,0.543002235,0.181359343,0.27532093
1266,Glasses,Search Engine,80,47,47,1,63147.22365,15263.56244,4,0.173352,0.229269317,0.597509068
1267,Pear,Design,1,33,26,7,144301.9067,15598.00645,3,1,0,0
1268,Pear,Sales,17,33,31,3,151417.5914,19569.68349,3,1,0,0
1269,Cheerper,Support,20,33,27,6,54359.86189,15629.997,3,0,0.847281072,0.35196476
1270,Pear,AI,39,46,45,1,85881.08146,13837.04021,2,0,0.118063006,1
1271,Cheerper,BigData,33,36,32,4,98095.64412,17552.2234,3,0.346532382,0.509680048,0.143594543
1272,Glasses,AI,8,41,36,5,100749.2608,10590.11036,3,0.380719377,0.051656621,0.567275659
1273,Glasses,Design,27,48,41,7,102827.0847,16194.94334,1,0.632809202,0.145318076,0.221438846
1274,Glasses,AI,64,37,34,2,71889.72242,21113.43948,2,0.338692758,0.420901789,0.240114265
